   0.875530E+01   0.210368E-03
   0.893217E+01   0.199696E-03
   0.911261E+01   0.189559E-03
   0.929670E+01   0.179930E-03
   0.948451E+01   0.170785E-03
   0.967610E+01   0.162099E-03
   0.987158E+01   0.153849E-03
   0.100710E+02   0.146015E-03
   0.102744E+02   0.138575E-03
   0.104820E+02   0.131509E-03
   0.106938E+02   0.124800E-03
   0.109098E+02   0.118429E-03
   0.111302E+02   0.112380E-03
   0.113550E+02   0.106636E-03
   0.115844E+02   0.101183E-03
   0.118184E+02   0.960053E-04
   0.120572E+02   0.910899E-04
   0.123007E+02   0.864234E-04
   0.125492E+02   0.819934E-04
   0.128027E+02   0.777881E-04
   0.130614E+02   0.737962E-04
   0.133252E+02   0.700071E-04
   0.135944E+02   0.664105E-04
   0.138691E+02   0.629967E-04
   0.141492E+02   0.597567E-04
   0.144351E+02   0.566816E-04
   0.147267E+02   0.537632E-04
   0.150242E+02   0.509935E-04
   0.153277E+02   0.483651E-04
   0.156373E+02   0.458709E-04
   0.159532E+02   0.435040E-04
   0.162755E+02   0.412581E-04
   0.166043E+02   0.391270E-04
   0.169397E+02   0.371049E-04
   0.172819E+02   0.351864E-04
   0.176310E+02   0.333661E-04
   0.179872E+02   0.316391E-04
   0.183505E+02   0.300007E-04
   0.187212E+02   0.284464E-04
   0.190994E+02   0.269718E-04
   0.194853E+02   0.255730E-04
   0.198789E+02   0.242461E-04
   0.202805E+02   0.229874E-04
   0.206902E+02   0.217934E-04
   0.211081E+02   0.206610E-04
   0.215346E+02   0.195868E-04
   0.219696E+02   0.185681E-04
   0.224134E+02   0.176018E-04
   0.228662E+02   0.166854E-04
   0.233281E+02   0.158163E-04
   0.237994E+02   0.149921E-04
   0.242802E+02   0.142105E-04
   0.247707E+02   0.134693E-04
   0.252710E+02   0.127664E-04
   0.257816E+02   0.120999E-04
   0.263024E+02   0.114679E-04
   0.268337E+02   0.108687E-04
   0.273758E+02   0.103005E-04
   0.279288E+02   0.976175E-05
   0.284930E+02   0.925097E-05
   0.290686E+02   0.876670E-05
   0.296558E+02   0.830757E-05
   0.302549E+02   0.787231E-05
   0.308661E+02   0.745966E-05
   0.314897E+02   0.706848E-05
   0.321258E+02   0.669764E-05
   0.327748E+02   0.634611E-05
   0.334369E+02   0.601289E-05
   0.341123E+02   0.569703E-05
   0.348014E+02   0.539763E-05
   0.355045E+02   0.511385E-05
   0.362217E+02   0.484487E-05
   0.369535E+02   0.458994E-05
   0.377000E+02   0.434831E-05
   0.384616E+02   0.411931E-05
   0.392386E+02   0.390228E-05
   0.400312E+02   0.369659E-05
   0.408399E+02   0.350167E-05
   0.416649E+02   0.331695E-05
   0.425066E+02   0.314190E-05
   0.433653E+02   0.297602E-05
   0.442413E+02   0.281883E-05
   0.451350E+02   0.266989E-05
   0.460469E+02   0.252875E-05
   0.469770E+02   0.239502E-05
   0.479261E+02   0.226832E-05
   0.488942E+02   0.214826E-05
   0.498820E+02   0.203451E-05
   0.508896E+02   0.192674E-05
   0.519177E+02   0.182463E-05
   0.529665E+02   0.172790E-05
   0.540365E+02   0.163625E-05
   0.551281E+02   0.154943E-05
   0.562417E+02   0.146718E-05
   0.573779E+02   0.138926E-05
   0.585370E+02   0.131545E-05
   0.597195E+02   0.124554E-05
   0.609260E+02   0.117931E-05
   0.621568E+02   0.111658E-05
   0.634124E+02   0.105716E-05
   0.646934E+02   0.100088E-05
   0.660003E+02   0.947577E-06
   0.673336E+02   0.897092E-06
   0.686938E+02   0.849277E-06
   0.700816E+02   0.803993E-06
   0.714973E+02   0.761105E-06
   0.729416E+02   0.720486E-06
   0.744151E+02   0.682017E-06
   0.759184E+02   0.645585E-06
   0.774521E+02   0.611081E-06
   0.790167E+02   0.578403E-06
   0.806129E+02   0.547457E-06
   0.822415E+02   0.518149E-06
   0.839028E+02   0.490394E-06
   0.855978E+02   0.464110E-06
   0.873269E+02   0.439220E-06
   0.890911E+02   0.415654E-06
   0.908908E+02   0.393342E-06
   0.927270E+02   0.372219E-06
   0.946001E+02   0.352223E-06
   0.965112E+02   0.333296E-06
   0.984608E+02   0.315383E-06
   0.100450E+03   0.298428E-06
   0.102479E+03   0.282384E-06
   0.104549E+03   0.267201E-06
